company_id,company_logo,company_name,chart_link,about_company,website,nse_profile,bse_profile,face_value,book_value,roce_percentage,roe_percentage,id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,return_on_capital_employed_pct,return_on_assets_pct,net_debt_cr,revenue_cagr_3yr,revenue_cagr_5yr,revenue_cagr_10yr,pat_cagr_3yr,pat_cagr_5yr,pat_cagr_10yr,eps_cagr_3yr,eps_cagr_5yr,eps_cagr_10yr,composite_quality_score,high_leverage_flag,icr_label,id_market,year_market,market_cap_crore,enterprise_value_crore,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,financial_score,rating
RELIANCE,https://mkt.in/static/mkt-icons/nifty100/RELIANCE.png,"Reliance Industries Ltd
",https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Reliance was founded by Dhirubhai Ambani and is now promoted and managed by his elder son, Mukesh Dhirubhai Ambani. Ambani's family has about 50% shareholding in the conglomerate.

",https://www.ril.com/,https://www.nseindia.com/get-quotes/equity?symbol=RELIANCE,https://www.bseindia.com/stock-share-price/reliance-industries-ltd/RELIANCE/500325/,10.0,606.0,9.61,9.25,957.0,Mar 2024,8.789365557299389,18.07459281612296,9.958650553699458,0.5785,7.7289,0.5123,45207.0,113581.0,51.0,11.7275,10.0,458991.0,158788.0,14.26594766190382,4.502440958879758,,,,,,,,,,,,,,456,2024,432472.71,545039.37,58.34,3.25,24.96,4.21,52.89027168917906,Average
RELIANCE,https://mkt.in/static/mkt-icons/nifty100/RELIANCE.png,"Reliance Industries Ltd
",https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Reliance was founded by Dhirubhai Ambani and is now promoted and managed by his elder son, Mukesh Dhirubhai Ambani. Ambani's family has about 50% shareholding in the conglomerate.

",https://www.ril.com/,https://www.nseindia.com/get-quotes/equity?symbol=RELIANCE,https://www.bseindia.com/stock-share-price/reliance-industries-ltd/RELIANCE/500325/,10.0,606.0,9.61,9.25,957.0,Mar 2024,8.789365557299389,18.07459281612296,9.958650553699458,0.5785,7.7289,0.5123,45207.0,113581.0,51.0,11.7275,10.0,458991.0,158788.0,14.26594766190382,4.502440958879758,,,,,,,,,,,,,,456,2024,432472.71,545039.37,58.34,3.25,24.96,4.21,52.89027168917906,Average
HAVELLS,https://mkt.in/static/mkt-icons/nifty100/HAVELLS.png,Havells India Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Havells India Limited is a leading Fast Moving Electrical Goods (FMEG) Company and a major power distribution equipment manufacturer with a strong global presence.
It enjoys enviable market dominance across a wide spectrum of products, including Industrial & Domestic Circuit Protection Devices, Cables & Wires, Motors, Fans, Modular Switches, Home Appliances, Air Conditioners, Electric Water Heaters, Power Capacitors, Luminaires for Domestic, Commercial and Industrial",https://havells.com/,https://www.nseindia.com/get-quotes/equity?symbol=HAVELLS,https://www.bseindia.com/stock-share-price/havells-india-ltd/HAVELLS/517354/,1.0,124.0,24.4,18.0,467.0,Mar 2024,6.837009144701453,10.118343195266272,17.067275412917954,0.0407,25.3571,1.4952,335.0,1618.0,20.0,11.8206,44.0,303.0,1953.0,27.483870967741936,10.222794176787582,,,,,,,,,,,,,,222,2024,2521508.87,2620805.22,45.41,14.08,30.73,2.6,52.56276830005066,Average
HAVELLS,https://mkt.in/static/mkt-icons/nifty100/HAVELLS.png,Havells India Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Havells India Limited is a leading Fast Moving Electrical Goods (FMEG) Company and a major power distribution equipment manufacturer with a strong global presence.
It enjoys enviable market dominance across a wide spectrum of products, including Industrial & Domestic Circuit Protection Devices, Cables & Wires, Motors, Fans, Modular Switches, Home Appliances, Air Conditioners, Electric Water Heaters, Power Capacitors, Luminaires for Domestic, Commercial and Industrial",https://havells.com/,https://www.nseindia.com/get-quotes/equity?symbol=HAVELLS,https://www.bseindia.com/stock-share-price/havells-india-ltd/HAVELLS/517354/,1.0,124.0,24.4,18.0,467.0,Mar 2024,6.837009144701453,10.118343195266272,17.067275412917954,0.0407,25.3571,1.4952,335.0,1618.0,20.0,11.8206,44.0,303.0,1953.0,27.483870967741936,10.222794176787582,,,,,,,,,,,,,,222,2024,2521508.87,2620805.22,45.41,14.08,30.73,2.6,52.56276830005066,Average
DIVISLAB,https://mkt.in/static/mkt-icons/nifty100/DIVISLAB.png,Divis Laboratories Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Incorporated in 1990, Divis Laboratories Ltd manufactures and exports API's, Intermediates and Nutraceutical ingredients",https://www.divislaboratories.com/lander,https://www.nseindia.com/get-quotes/equity?symbol=DIVISLAB,https://www.bseindia.com/stock-share-price/divis-laboratories-ltd/DIVISLAB/532488/,2.0,517.0,16.5,12.2,363.0,Mar 2024,20.395156150414277,28.170809432759718,11.78984599513669,0.0002,636.25,0.5074,992.0,269.0,60.0,25.6057,50.0,3.0,1261.0,18.7490791218506,10.34928848641656,,,,,,,,,,,,,,168,2024,1615028.67,1501836.03,69.95,12.34,31.81,1.39,52.49242505243168,Average
DIVISLAB,https://mkt.in/static/mkt-icons/nifty100/DIVISLAB.png,Divis Laboratories Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Incorporated in 1990, Divis Laboratories Ltd manufactures and exports API's, Intermediates and Nutraceutical ingredients",https://www.divislaboratories.com/lander,https://www.nseindia.com/get-quotes/equity?symbol=DIVISLAB,https://www.bseindia.com/stock-share-price/divis-laboratories-ltd/DIVISLAB/532488/,2.0,517.0,16.5,12.2,363.0,Mar 2024,20.395156150414277,28.170809432759718,11.78984599513669,0.0002,636.25,0.5074,992.0,269.0,60.0,25.6057,50.0,3.0,1261.0,18.7490791218506,10.34928848641656,,,,,,,,,,,,,,168,2024,1615028.67,1501836.03,69.95,12.34,31.81,1.39,52.49242505243168,Average
JIOFIN,"https://mkt.in/static/mkt-icons/nifty100/JIOFIN.png
",Jio Financial Services Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AJIOFIN,"Jio Financial Services Ltd is an Indian financial services company, based in Mumbai. Originally a subsidiary of Reliance Industries, it was demerged as an independent entity and listed on the Indian stock exchanges in August 2023.",https://www.jfs.in/,https://www.nseindia.com/get-quotes/equity?symbol=JIOFIN,https://bseindia.com/stock-share-price/jio-financial-services-ltd/jiofin/543940/,10.0,216.0,2.16,1.82,654.0,Mar 2024,86.52291105121293,84.04312668463612,1.153456416595399,0.0,198.8,0.0128,763.0,1441.0,3.0,2.1903,0.0,0.0,-678.0,1.42870489482346,1.1079433671814058,,,,,,,,,,,,,,330,2024,1401774.99,1814281.53,34.24,9.91,26.41,3.09,52.09319900358855,Average
JIOFIN,"https://mkt.in/static/mkt-icons/nifty100/JIOFIN.png
",Jio Financial Services Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AJIOFIN,"Jio Financial Services Ltd is an Indian financial services company, based in Mumbai. Originally a subsidiary of Reliance Industries, it was demerged as an independent entity and listed on the Indian stock exchanges in August 2023.",https://www.jfs.in/,https://www.nseindia.com/get-quotes/equity?symbol=JIOFIN,https://bseindia.com/stock-share-price/jio-financial-services-ltd/jiofin/543940/,10.0,216.0,2.16,1.82,654.0,Mar 2024,86.52291105121293,84.04312668463612,1.153456416595399,0.0,198.8,0.0128,763.0,1441.0,3.0,2.1903,0.0,0.0,-678.0,1.42870489482346,1.1079433671814058,,,,,,,,,,,,,,330,2024,1401774.99,1814281.53,34.24,9.91,26.41,3.09,52.09319900358855,Average
GAIL,https://mkt.in/static/mkt-icons/nifty100/GAIL.png,GAIL (India) Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AGAIL,"Incorporated in 1984, GAIL, a Government of India undertaking, is an integrated natural gas company in India. It owns over 11,500 km of natural gas pipelines, over 2300 km of LPG pipelines, six LPG gas-processing units and a petrochemicals facility. It also has a joint-venture interest in Petronet LNG Ltd, Ratnagiri Gas and Power Pvt Ltd, and in the CGD business in several cities",https://gailonline.com/,https://www.nseindia.com/get-quotes/equity?symbol=GAIL,https://www.bseindia.com/stock-share-price/gail-india-ltd/GAIL/532155/,10.0,127.0,14.7,14.0,423.0,Mar 2024,7.433122166511544,10.743987750322754,12.861540060002339,0.283,23.6245,1.0681,4360.0,8226.0,15.0,1.1711,37.0,21794.0,12586.0,17.19387393588485,7.939231170080571,,,,,,,,,,,,,,198,2024,1531867.57,1613856.89,25.84,9.54,33.07,0.31,51.582885174407465,Average
GAIL,https://mkt.in/static/mkt-icons/nifty100/GAIL.png,GAIL (India) Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AGAIL,"Incorporated in 1984, GAIL, a Government of India undertaking, is an integrated natural gas company in India. It owns over 11,500 km of natural gas pipelines, over 2300 km of LPG pipelines, six LPG gas-processing units and a petrochemicals facility. It also has a joint-venture interest in Petronet LNG Ltd, Ratnagiri Gas and Power Pvt Ltd, and in the CGD business in several cities",https://gailonline.com/,https://www.nseindia.com/get-quotes/equity?symbol=GAIL,https://www.bseindia.com/stock-share-price/gail-india-ltd/GAIL/532155/,10.0,127.0,14.7,14.0,423.0,Mar 2024,7.433122166511544,10.743987750322754,12.861540060002339,0.283,23.6245,1.0681,4360.0,8226.0,15.0,1.1711,37.0,21794.0,12586.0,17.19387393588485,7.939231170080571,,,,,,,,,,,,,,198,2024,1531867.57,1613856.89,25.84,9.54,33.07,0.31,51.582885174407465,Average
DMART,https://mkt.in/static/mkt-icons/nifty100/DMART.png,Avenue Supermarts Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ADMART,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise
& Apparel product categories",http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,10.0,309.0,19.4,14.5,387.0,Mar 2024,4.993207190533383,8.084427730414067,13.56294790886726,0.0317,73.2931,2.3989,278.0,2468.0,39.0,2.8722,0.0,592.0,2746.0,22.037325038880248,11.978084262233137,,,,,,,,,,,,,,180,2024,3053088.97,3624591.94,72.53,11.71,36.84,1.94,50.83837802263691,Average
DMART,https://mkt.in/static/mkt-icons/nifty100/DMART.png,Avenue Supermarts Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ADMART,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise
& Apparel product categories",http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,10.0,309.0,19.4,14.5,387.0,Mar 2024,4.993207190533383,8.084427730414067,13.56294790886726,0.0317,73.2931,2.3989,278.0,2468.0,39.0,2.8722,0.0,592.0,2746.0,22.037325038880248,11.978084262233137,,,,,,,,,,,,,,180,2024,3053088.97,3624591.94,72.53,11.71,36.84,1.94,50.83837802263691,Average
ICICIBANK,https://mkt.in/static/mkt-icons/nifty100/ICICIBANK.png,ICICI Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AICICIBANK,"ICICI Bank is the second-largest private sector bank in India offering a diversified portfolio of financial products and services to retail, SME and corporate customers. The Bank has an extensive network of branches, ATMs and other touch-points",http://www.icicibank.com/,https://www.nseindia.com/get-quotes/equity?symbol=ICICIBANK,https://www.bseindia.com/stock-share-price/icici-bank-ltd/ICICIBANK/532174/,2.0,365.0,7.6,18.8,549.0,Mar 2024,28.888011233982798,62.41380175029464,17.99027109750765,6.4456,1.3009,0.0675,12547.0,144737.0,63.0,18.2309,16.0,1651008.0,157284.0,5.219877597590544,1.9492289334082888,,,,,,,,,,,,,,264,2024,1319221.86,1598760.1,25.76,6.2,38.28,3.43,50.34620820719164,Average
ICICIBANK,https://mkt.in/static/mkt-icons/nifty100/ICICIBANK.png,ICICI Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AICICIBANK,"ICICI Bank is the second-largest private sector bank in India offering a diversified portfolio of financial products and services to retail, SME and corporate customers. The Bank has an extensive network of branches, ATMs and other touch-points",http://www.icicibank.com/,https://www.nseindia.com/get-quotes/equity?symbol=ICICIBANK,https://www.bseindia.com/stock-share-price/icici-bank-ltd/ICICIBANK/532174/,2.0,365.0,7.6,18.8,549.0,Mar 2024,28.888011233982798,62.41380175029464,17.99027109750765,6.4456,1.3009,0.0675,12547.0,144737.0,63.0,18.2309,16.0,1651008.0,157284.0,5.219877597590544,1.9492289334082888,,,,,,,,,,,,,,264,2024,1319221.86,1598760.1,25.76,6.2,38.28,3.43,50.34620820719164,Average
NTPC,https://mkt.in/static/mkt-icons/nifty100/NTPC.png,NTPC Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ANTPC,"NTPC Limited, formerly known as National Thermal Power Corporation, is an Indian central Public Sector Undertaking under the ownership of the Ministry of Power and the Government of India, who is engaged in the generation of electricity and other activities.",https://ntpc.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=NTPC,https://www.bseindia.com/stock-share-price/ntpc-ltd/ntpc/532555/,10.0,174.0,10.58,12.52,813.0,Mar 2024,11.950633329785267,28.82672926202094,13.273598407068633,1.4755,4.605,0.3724,8644.0,32141.0,21.0,1.6573,36.0,237131.0,40785.0,14.238351502233304,4.450861504179203,,,,,,,,,,,,,,414,2024,907823.11,1142814.16,30.8,5.24,37.12,0.06,48.71602196842226,Average
NTPC,https://mkt.in/static/mkt-icons/nifty100/NTPC.png,NTPC Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ANTPC,"NTPC Limited, formerly known as National Thermal Power Corporation, is an Indian central Public Sector Undertaking under the ownership of the Ministry of Power and the Government of India, who is engaged in the generation of electricity and other activities.",https://ntpc.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=NTPC,https://www.bseindia.com/stock-share-price/ntpc-ltd/ntpc/532555/,10.0,174.0,10.58,12.52,813.0,Mar 2024,11.950633329785267,28.82672926202094,13.273598407068633,1.4755,4.605,0.3724,8644.0,32141.0,21.0,1.6573,36.0,237131.0,40785.0,14.238351502233304,4.450861504179203,,,,,,,,,,,,,,414,2024,907823.11,1142814.16,30.8,5.24,37.12,0.06,48.71602196842226,Average
TECHM,https://mkt.in/static/mkt-icons/nifty100/TECHM.png,Tech Mahindra Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Tech Mahindra Ltd provides comprehensive range of IT services, including IT enabled service, application development and",https://www.techmahindra.com/,https://www.nseindia.com/get-quotes/equity?symbol=TECHM,https://www.bseindia.com/stock-share-price/tech-mahindra-ltd/TECHM/532755/,5.0,270.0,11.9,8.63,1100.0,Mar 2024,4.60996999769213,8.666051234710363,8.987963553189097,0.0951,13.8597,1.205,5058.0,1318.0,24.0,6.0474,150.0,2537.0,6376.0,18.60234198452373,5.555169297086839,,,,,,,,,,,,,,528,2024,3021095.64,3131058.36,57.4,7.43,7.85,0.64,48.66046802774597,Average
TECHM,https://mkt.in/static/mkt-icons/nifty100/TECHM.png,Tech Mahindra Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Tech Mahindra Ltd provides comprehensive range of IT services, including IT enabled service, application development and",https://www.techmahindra.com/,https://www.nseindia.com/get-quotes/equity?symbol=TECHM,https://www.bseindia.com/stock-share-price/tech-mahindra-ltd/TECHM/532755/,5.0,270.0,11.9,8.63,1100.0,Mar 2024,4.60996999769213,8.666051234710363,8.987963553189097,0.0951,13.8597,1.205,5058.0,1318.0,24.0,6.0474,150.0,2537.0,6376.0,18.60234198452373,5.555169297086839,,,,,,,,,,,,,,528,2024,3021095.64,3131058.36,57.4,7.43,7.85,0.64,48.66046802774597,Average
SHREECEM,https://mkt.in/static/mkt-icons/nifty100/SHREECEM.png,Shree Cement Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,Shree Cement is engaged in manufacturing and selling of cement and cement related products and is ** one of the lowest cost producers in the country. It is the 3rd largest** cement,https://www.shreecement.com/,https://www.nseindia.com/get-quotes/equity?symbol=SHREECEM,https://www.bseindia.com/stock-share-price/shree-cement-ltd/SHREECEM/500387/,10.0,5787.0,14.8,12.2,980.0,Mar 2024,8.445007553238145,22.01647093221578,8.370767521615225,0.08,19.8256,0.7349,1929.0,1418.0,480.0,57.5083,16.0,1656.0,3347.0,22.876693948745473,6.205908683974934,,,,,,,,,,,,,,474,2024,3154358.33,2911084.5,25.87,1.21,26.58,3.2,48.47810179070973,Average
SHREECEM,https://mkt.in/static/mkt-icons/nifty100/SHREECEM.png,Shree Cement Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,Shree Cement is engaged in manufacturing and selling of cement and cement related products and is ** one of the lowest cost producers in the country. It is the 3rd largest** cement,https://www.shreecement.com/,https://www.nseindia.com/get-quotes/equity?symbol=SHREECEM,https://www.bseindia.com/stock-share-price/shree-cement-ltd/SHREECEM/500387/,10.0,5787.0,14.8,12.2,980.0,Mar 2024,8.445007553238145,22.01647093221578,8.370767521615225,0.08,19.8256,0.7349,1929.0,1418.0,480.0,57.5083,16.0,1656.0,3347.0,22.876693948745473,6.205908683974934,,,,,,,,,,,,,,474,2024,3154358.33,2911084.5,25.87,1.21,26.58,3.2,48.47810179070973,Average
JINDALSTEL,https://mkt.in/static/mkt-icons/nifty100/JINDALSTEL.png,Jindal Steel & Power Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AJINDALSTEL,"Jindal Steel & Power Ltd is one of the India's leading steel producers with significant presence in sectors like mining and power generation. The group has global presence through subsidiaries, mainly in Australia, Botswana, Indonesia, Mauritius, Mozambique, Madagascar, Namibia, South Africa, Tanzania and Zambia",http://www.jindalsteelpower.com/,https://www.nseindia.com/get-quotes/equity?symbol=JINDALSTEL,https://www.bseindia.com/stock-share-price/jindal-steel-power-ltd/JINDALSTEL/532286/,1.0,464.0,13.2,14.1,652.0,Mar 2024,11.802438733764944,20.260555268697622,13.410506363390198,0.3717,8.0046,0.64,-2336.0,8344.0,58.0,44.316,3.0,16472.0,6008.0,17.039547279068238,7.553764807565204,,,,,,,,,,,,,,324,2024,396587.97,478682.44,77.64,5.73,20.22,1.9,48.407133699612515,Average
JINDALSTEL,https://mkt.in/static/mkt-icons/nifty100/JINDALSTEL.png,Jindal Steel & Power Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AJINDALSTEL,"Jindal Steel & Power Ltd is one of the India's leading steel producers with significant presence in sectors like mining and power generation. The group has global presence through subsidiaries, mainly in Australia, Botswana, Indonesia, Mauritius, Mozambique, Madagascar, Namibia, South Africa, Tanzania and Zambia",http://www.jindalsteelpower.com/,https://www.nseindia.com/get-quotes/equity?symbol=JINDALSTEL,https://www.bseindia.com/stock-share-price/jindal-steel-power-ltd/JINDALSTEL/532286/,1.0,464.0,13.2,14.1,652.0,Mar 2024,11.802438733764944,20.260555268697622,13.410506363390198,0.3717,8.0046,0.64,-2336.0,8344.0,58.0,44.316,3.0,16472.0,6008.0,17.039547279068238,7.553764807565204,,,,,,,,,,,,,,324,2024,396587.97,478682.44,77.64,5.73,20.22,1.9,48.407133699612515,Average
KOTAKBANK,https://mkt.in/static/mkt-icons/nifty100/KOTAKBANK.png,"Kotak Mahindra Bank Ltd
",https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Kotak Mahindra Bank is a diversified financial services group providing a wide range of banking and financial services including Retail Banking, Treasury and Corporate Banking, Investment Banking, Stock Broking, Vehicle Finance, Advisory services, Asset Management, Life Insurance and General Insurance.[1]

",https://www.kotak.com/en/home.html,https://www.nseindia.com/get-quotes/equity?symbol=KOTAKBANK,https://www.bseindia.com/stock-share-price/kotak-mahindra-bank-ltd/KOTAKBANK/500247/,5.0,654.0,7.86,15.1,690.0,Mar 2024,32.386151466116615,83.66733645109092,14.013018188532914,4.0037,1.2364,0.0733,6766.0,8919.0,92.0,13.0757,2.0,520374.0,15685.0,7.231227684955393,2.372513081844081,,,,,,,,,,,,,,348,2024,430223.52,548886.13,32.9,1.15,15.52,1.51,47.00731971275308,Average
KOTAKBANK,https://mkt.in/static/mkt-icons/nifty100/KOTAKBANK.png,"Kotak Mahindra Bank Ltd
",https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Kotak Mahindra Bank is a diversified financial services group providing a wide range of banking and financial services including Retail Banking, Treasury and Corporate Banking, Investment Banking, Stock Broking, Vehicle Finance, Advisory services, Asset Management, Life Insurance and General Insurance.[1]

",https://www.kotak.com/en/home.html,https://www.nseindia.com/get-quotes/equity?symbol=KOTAKBANK,https://www.bseindia.com/stock-share-price/kotak-mahindra-bank-ltd/KOTAKBANK/500247/,5.0,654.0,7.86,15.1,690.0,Mar 2024,32.386151466116615,83.66733645109092,14.013018188532914,4.0037,1.2364,0.0733,6766.0,8919.0,92.0,13.0757,2.0,520374.0,15685.0,7.231227684955393,2.372513081844081,,,,,,,,,,,,,,348,2024,430223.52,548886.13,32.9,1.15,15.52,1.51,47.00731971275308,Average
TITAN,https://mkt.in/static/mkt-icons/nifty100/TITAN.png,"Titan Company Ltd
",https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Titan Company Ltd is among India's most respected lifestyle companies. It has established leadership positions in the Watches, Jewellery and Eyewear categories led by its trusted brands and differentiated customer experience. It was founded in 1984 as a joint-venture between TATA Group and Tamilnadu Industrial Development Corporation (TIDCO). [1]

",https://www.titancompany.in/,https://www.nseindia.com/get-quotes/equity?symbol=TITAN,https://www.bseindia.com/stock-share-price/titan-company-ltd/TITAN/500114/,1.0,110.0,22.7,32.9,1112.0,Mar 2024,6.843630099444054,10.359408033826638,37.2192057915469,1.6531,9.412,1.6193,1506.0,189.0,39.0,10.5539,28.0,15528.0,1695.0,23.377874082099435,11.081877833074461,,,,,,,,,,,,,,534,2024,1793769.72,2116401.21,10.13,10.51,21.0,3.1,46.06456380953204,Average
TITAN,https://mkt.in/static/mkt-icons/nifty100/TITAN.png,"Titan Company Ltd
",https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Titan Company Ltd is among India's most respected lifestyle companies. It has established leadership positions in the Watches, Jewellery and Eyewear categories led by its trusted brands and differentiated customer experience. It was founded in 1984 as a joint-venture between TATA Group and Tamilnadu Industrial Development Corporation (TIDCO). [1]

",https://www.titancompany.in/,https://www.nseindia.com/get-quotes/equity?symbol=TITAN,https://www.bseindia.com/stock-share-price/titan-company-ltd/TITAN/500114/,1.0,110.0,22.7,32.9,1112.0,Mar 2024,6.843630099444054,10.359408033826638,37.2192057915469,1.6531,9.412,1.6193,1506.0,189.0,39.0,10.5539,28.0,15528.0,1695.0,23.377874082099435,11.081877833074461,,,,,,,,,,,,,,534,2024,1793769.72,2116401.21,10.13,10.51,21.0,3.1,46.06456380953204,Average
BHARTIARTL,https://mkt.in/static/mkt-icons/nifty100/BHARTIARTL.png,Bharti Airtel Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ABHARTIARTL,"Bharti Airtel Ltd is one of the world's leading providers of telecommunication services with presence in 18 countries representing India, Sri
Lanka, 14 countries in Africa.",http://www.airtel.in/,https://www.nseindia.com/get-quotes/equity?symbol=BHARTIARTL,https://www.bseindia.com/stock-share-price/bharti-airtel-ltd/BHARTIARTL/532454/,5.0,153.0,13.1,14.9,231.0,Mar 2024,5.706018055499993,52.20093077836007,10.35839213740181,2.6095,3.3055,0.3393,27809.0,51089.0,13.0,2.8717,62.0,215592.0,78898.0,25.104372407456466,1.9361158683224027,,,,,,,,,,,,,,108,2024,378605.83,429972.49,63.78,6.28,39.71,1.02,45.73087011013478,Average
BHARTIARTL,https://mkt.in/static/mkt-icons/nifty100/BHARTIARTL.png,Bharti Airtel Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ABHARTIARTL,"Bharti Airtel Ltd is one of the world's leading providers of telecommunication services with presence in 18 countries representing India, Sri
Lanka, 14 countries in Africa.",http://www.airtel.in/,https://www.nseindia.com/get-quotes/equity?symbol=BHARTIARTL,https://www.bseindia.com/stock-share-price/bharti-airtel-ltd/BHARTIARTL/532454/,5.0,153.0,13.1,14.9,231.0,Mar 2024,5.706018055499993,52.20093077836007,10.35839213740181,2.6095,3.3055,0.3393,27809.0,51089.0,13.0,2.8717,62.0,215592.0,78898.0,25.104372407456466,1.9361158683224027,,,,,,,,,,,,,,108,2024,378605.83,429972.49,63.78,6.28,39.71,1.02,45.73087011013478,Average
ICICIPRULI,https://mkt.in/static/mkt-icons/nifty100/ICICIPRULI.png,ICICI Prudential Life Insurance Company Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"ICICI Prudential Life Insurance Company Ltd carries on business of providing life insurance, pensions and health insurance products to individuals and groups. The business is conducted in participating, non-participating and unit linked lines of business. These products are distributed through individual agents, corporate agents, banks, brokers, sales force and company's website.[1]

It is promoted by ICICI Bank and Prudential Corporation :-

ICICI Bank (51% stake)[2] - The company is a part of ICICI Bank Ltd which is the 2nd largest private bank in India. It offers a diversified range of products and services to retail, SME and corporate customers.[3]

Prudential Plc (22% stake) - It is a British multinational insurance company based in London, England. It is the largest UK life insurer in Asia with presence in India, China, Cambodia, Indonesia, Laos, Malaysia, Myanmar, Philippines and other Asian countries. It is also present in African subcontinent in Nigeria, Ghana, Togo and other countries.[4]

",https://www.iciciprulife.com/,https://www.nseindia.com/get-quotes/equity?symbol=ICICIPRULI,https://www.bseindia.com/stock-share-price/icici-prudential-life-insurance-company-ltd/ICICIPRULI/540133/,10.0,80.0,8.75,8.07,573.0,Mar 2024,0.942341125272681,102.02531365231931,7.732848705134029,0.109,31.0215,0.302,105.0,7420.0,6.0,0.7637,10.0,1200.0,-7315.0,754.8873412535846,0.28461443272764975,,,,,,,,,,,,,,276,2024,1596987.55,2014403.87,20.83,12.38,22.57,0.35,45.2228249411183,Average
